PLAYER_ID,PLAYER_NAME,n_shots,actual_fg,mean_xfg,raw_delta,sigma2_within,weight,shrunk_delta,ci_lo,ci_hi
203999,Nikola Jokić,121,0.4462809917355372,0.43692607,0.009354924860079439,0.0019182704542269596,0.6594759160861793,0.00616934764201826,-0.07843157029595257,0.09312801879545873
1630202,Payton Pritchard,92,0.42391304347826086,0.41453713,0.00937591169191443,0.002471880110540552,0.6004653719249483,0.005629910301220869,-0.08607338159952475,0.10550564583390949
1631199,Ron Harper Jr.,9,0.4444444444444444,0.400423,0.04402145412233138,0.02544920238447778,0.12738273524362545,0.005607573235504343,-0.25204772651195523,0.3398120103610886
202699,Tobias Harris,165,0.4666666666666667,0.4590616,0.0076050738493601555,0.0013842916357287363,0.7285335302909944,0.005540551299598077,-0.06369253667015018,0.07650297577182452
1641780,Johni Broome,6,0.5,0.45018062,0.049819380044937134,0.03207759393586053,0.10379287700234313,0.005170896785337148,-0.24334677308797836,0.3664432466030121
1630625,Dalano Banton,1,1.0,0.7146365,0.28536349534988403,0.20393116772174835,0.01789109764509016,0.005105466159649007,0.28536349534988403,0.28536349534988403
1628368,De'Aaron Fox,144,0.4444444444444444,0.43777502,0.006669428613450767,0.0016172631287280424,0.6967033371374828,0.004646613171791364,-0.06978507312014699,0.08826038150841163
203935,Marcus Smart,91,0.4065934065934066,0.39922237,0.0073710326310042484,0.0025818215204226683,0.5899813811240913,0.0043487720119506305,-0.09187007012603048,0.10974314107999693
1642866,Joan Beringer,5,0.6,0.5446497,0.05535027980804441,0.045115728378295895,0.07607948780208365,0.004211020937498032,-0.3191448926925659,0.37550539076328276
1631123,Jamaree Bouyea,4,0.5,0.45414022,0.04585978388786316,0.05672010779380798,0.06147117470842357,0.002819054787461385,-0.406297966837883,0.4980175495147705
1630170,Devin Vassell,105,0.41904761904761906,0.41548404,0.003563578072048379,0.002166704277332678,0.6316207896240893,0.002250829995754287,-0.08758515386709145,0.08921296230739069
1630162,Anthony Edwards,141,0.4397163120567376,0.43666983,0.0030464855491692533,0.0016404159543595919,0.6936913215933336,0.0021133205868182118,-0.06985876683330705,0.07995718853904844
202687,Bismack Biyombo,2,0.5,0.42873904,0.0712609589099884,0.12164154648780823,0.02963560941026551,0.002111861944457396,-0.46922093629837036,0.6117428541183472
1642261,Dalton Knecht,8,0.375,0.3694502,0.005549788475036621,0.02738715335726738,0.11944562077800759,0.0006628979295873813,-0.27888864604756236,0.3340736260171976
1630540,Miles McBride,64,0.375,0.3738037,0.0011962950229644775,0.003623298369348049,0.5062493773384948,0.0006056236104889072,-0.11916585634462536,0.12248151341918849
1629652,Luguentz Dort,41,0.3902439024390244,0.38877404,0.0014698650778793843,0.005527925236036493,0.4019302096106966,0.0005907831788515038,-0.13708645537859054,0.15385566164807574
1631200,Kris Murray,4,0.5,0.5018444,-0.0018444061279296875,0.057072948664426804,0.06111436819020541,-0.00011271971519456602,-0.3688766658306122,0.3651878535747528
1631119,Jaylin Williams,27,0.37037037037037035,0.37198532,-0.0016149459061799432,0.008563380509574064,0.3025653653477373,-0.0004886266981201672,-0.18533516780093862,0.17999980220640147
1642260,Nikola Topić,2,0.5,0.5196785,-0.019678473472595215,0.10235390067100525,0.03502456919245718,-0.0006892300557428442,-0.30777060985565186,0.26841360330581665
1629006,Josh Okogie,25,0.44,0.44574916,-0.0057491636276245095,0.009068154907226563,0.29061784270141694,-0.0016708095307976874,-0.18733354699611665,0.1896945951282978
203501,Tim Hardaway Jr.,45,0.4222222222222222,0.4266591,-0.004436884986029732,0.005143225399064429,0.41938541781266603,-0.0018607648636528242,-0.13250800468855434,0.12343770348363452
1630578,Alperen Sengun,99,0.46464646464646464,0.46789265,-0.0032461821430861404,0.0023041464287265807,0.6171983031624959,-0.0020035381104691603,-0.09364794313606589,0.0824014220875923
1630228,Jonathan Kuminga,60,0.48333333333333334,0.4888085,-0.0054751793543497684,0.0036570909288194445,0.5039288118231734,-0.0027591006265562483,-0.10943081365277368,0.09377419563631215
1642278,Tyler Kolek,18,0.4444444444444444,0.45687902,-0.012434575292799233,0.01292713188830717,0.22322946078252012,-0.00277576353767122,-0.2339176345202658,0.20431392039689747
1631101,Shaedon Sharpe,34,0.4117647058823529,0.4207226,-0.008957897915559676,0.006903560928819914,0.3498601975799655,-0.0031340119346388693,-0.1745030576691908,0.15938739653895878
1631106,Tari Eason,65,0.47692307692307695,0.4828717,-0.0059486343310429235,0.0033081255579841206,0.5289679838890469,-0.003146637108984944,-0.10435685472419629,0.09602506494865964
1630532,Franz Wagner,57,0.43859649122807015,0.4455271,-0.006930615295443643,0.004150074494732604,0.4723425823089703,-0.0032736247256398973,-0.1330282940022778,0.11754871534935216
1629011,Mitchell Robinson,26,0.7692307692307693,0.77811396,-0.008883191989018324,0.005693769313879973,0.39484558314220997,-0.003507489121068148,-0.14699224268014613,0.11218238616218931
1631230,Dominick Barlow,17,0.5882352941176471,0.603994,-0.015758717761320207,0.012107854895938226,0.2347878396098603,-0.0036999552982019054,-0.20175628026618678,0.17383753534625557
203084,Harrison Barnes,21,0.42857142857142855,0.44272918,-0.014157746519361247,0.010445373128601212,0.26235279129968214,-0.0037143243178677826,-0.18142290551747592,0.17705911589520307
1630217,Desmond Bane,110,0.39090909090909093,0.39689955,-0.005990460244092055,0.002124053860498854,0.6362343463221121,-0.0038113365575685085,-0.09438215751878239,0.0867455098032951
1642281,Jaylon Tyson,53,0.39622641509433965,0.40622854,-0.010002127233541214,0.004406171576668674,0.4574475286884216,-0.0045754483846105875,-0.14030754024971204,0.1252879348284793
1628975,Jevon Carter,4,0.25,0.3231427,-0.07314270734786987,0.052633412182331085,0.06592939968937507,-0.004822254787100704,-0.3763173818588257,0.38853444904088974
1641854,Craig Porter Jr.,1,0.0,0.3598231,-0.3598231077194214,0.23035043478012085,0.015871706570244254,-0.0057110067829160465,-0.3598231077194214,-0.3598231077194214
1629057,Robert Williams III,35,0.6285714285714286,0.6422062,-0.013634763445173004,0.0049424116952078686,0.4291132862716762,-0.0058508581494951094,-0.14955212969865117,0.11161386585661343
1629028,Deandre Ayton,81,0.5308641975308642,0.5412381,-0.01037393160808231,0.0027961667000820424,0.5705594683215071,-0.005918944902711119,-0.10856928294639528,0.09263302557814267
1630249,Vít Krejčí,4,0.25,0.34593594,-0.09593594074249268,0.0564659908413887,0.06173073944205869,-0.005922196561103598,-0.3437974900007248,0.3833185210824013
1629216,Gabe Vincent,22,0.36363636363636365,0.3861847,-0.022548328746448854,0.010402350386312185,0.26315231257517263,-0.00593364485433326,-0.19609044448218563,0.17173202064904297
202066,Garrett Temple,1,0.0,0.389426,-0.38942599296569824,0.23777338862419128,0.015383836585705796,-0.005990865838010517,-0.38942599296569824,-0.38942599296569824
1642873,Amari Williams,1,0.0,0.39006567,-0.39006567001342773,0.23791444301605225,0.015374856067753745,-0.005997203533428379,-0.39006567001342773,-0.39006567001342773
202696,Nikola Vučević,37,0.3783783783783784,0.39452943,-0.01615105367995595,0.006102639275628167,0.37840169119769923,-0.0061115860271201555,-0.1623441778324746,0.1332349065590549
1641772,Nae'Qwan Tomlin,2,0.5,0.6883657,-0.18836569786071777,0.10676226019859314,0.03362698866228425,-0.006334171186325618,-0.6568403244018555,0.2801089882850647
1641783,Tristan da Silva,29,0.3793103448275862,0.40007406,-0.020763719904011713,0.008124238103805342,0.3137881380599063,-0.006515409007877252,-0.180855163752005,0.15377445619167954
1628467,Maxi Kleber,1,0.0,0.4646414,-0.46464139223098755,0.2487497627735138,0.014714995785124346,-0.00683719612827329,-0.46464139223098755,-0.46464139223098755
1630183,Jaden McDaniels,150,0.4533333333333333,0.4632685,-0.009935155312220278,0.0015297554863823784,0.7083276454938376,-0.007037345169920583,-0.08876400515933831,0.06556378345936535
203937,Kyle Anderson,13,0.38461538461538464,0.4274222,-0.042806811057604255,0.018335668292976694,0.16847630530625018,-0.007211933368927901,-0.2628293920594912,0.20517369571786656
1631218,Trayce Jackson-Davis,1,0.0,0.49244595,-0.4924459457397461,0.24994294345378876,0.014645777974780389,-0.0072122539858850716,-0.4924459457397461,-0.4924459457397461
1630692,Jordan Goodwin,4,0.25,0.37355992,-0.12355992197990417,0.05846807360649109,0.059743220874745456,-0.007381867710111731,-0.3740468867123127,0.3650067299604416
1641763,Julian Phillips,3,0.3333333333333333,0.53042823,-0.19709489742914837,0.07728722360399035,0.04586315274198439,-0.009039393385458777,-0.6378895044326782,0.6542899310588837
1629637,Jaxson Hayes,20,0.65,0.6814889,-0.03148887157440183,0.008810237050056458,0.29660219430319334,-0.009339668405099035,-0.21101019870489834,0.15581727284938096
1631321,Sidy Cissoko,10,0.4,0.46306366,-0.06306365728378294,0.020748374462127687,0.1518603016723306,-0.009576866019675747,-0.3463409807160497,0.23301119070500123
1642863,Khaman Maluach,8,0.5,0.57580656,-0.07580655813217163,0.025394737720489502,0.12762106970080278,-0.009674514039163834,-0.32792510092258453,0.2068204581737518
1631124,Julian Strawther,7,0.2857142857142857,0.38362047,-0.09790618504796711,0.03358122280665806,0.09960838113137013,-0.00975227659537636,-0.397529057094029,0.210794952831098
1642905,Yang Hansen,2,0.0,0.24939376,-0.2493937611579895,0.09061324596405029,0.03938393461538911,-0.009822107582932227,-0.3266597390174866,-0.17212779819965363
1628989,Kevin Huerter,7,0.2857142857142857,0.3861887,-0.10047440017972675,0.03333527457957365,0.10026960410458302,-0.010074528328666647,-0.4029778071812221,0.3114131348473685
1641724,Jett Howard,2,0.0,0.27726838,-0.2772683799266815,0.09706737101078033,0.03686177929776443,-0.01022060582710603,-0.3563624918460846,-0.19817428290843964
1629021,Moritz Wagner,4,0.25,0.4283864,-0.178386390209198,0.061007872223854065,0.05739883006015793,-0.010239170096662777,-0.4519425332546234,0.3503390848636627
